Agent ID,Agent Name,Branch ID,Agent Type,Seniority Years,Sales Region,Active Flag
9219,Krzysztof Wiśniewski,170,Multiagent,6,Centrum,No
9220,Joanna Wójcik,8,Multiagent,9,Zachód,Yes
9221,Joanna Kamiński,163,Multiagent,12,Centrum,Yes
9222,Agnieszka Woźniak,268,Direct Sales,9,Wschód,Yes
9223,Tomasz Woźniak,267,Agent wyłączny,6,Wschód,Yes
9224,Anna Wójcik,412,Broker,5,Centrum,Yes
9225,Anna Kamiński,366,Agent wyłączny,12,Wschód,Yes
9226,Michał Wiśniewski,14,Multiagent,14,Centrum,Yes
9227,Paweł Nowak,207,Multiagent,0,Południe,No
9228,Jakub Szymański,99,Agent wyłączny,17,Północ,Yes
9229,Marcin Nowak,242,Broker,19,Południe,Yes
9230,Ewa Nowak,408,Multiagent,19,Południe,Yes
9231,Adam Zieliński,156,Direct Sales,19,Zachód,Yes
9232,Marcin Lewandowski,374,Agent wyłączny,1,Południe,Yes
9233,Ewa Kamiński,302,Agent wyłączny,8,Wschód,Yes
9234,Monika Zieliński,167,Agent wyłączny,9,Centrum,Yes
9235,Michał Lewandowski,194,Agent wyłączny,3,Północ,Yes
9236,Marta Kamiński,381,Broker,8,Zachód,Yes
9237,Michał Wiśniewski,83,Multiagent,17,Południe,Yes
9238,Joanna Zieliński,129,Multiagent,7,Północ,Yes
9239,Jakub Lewandowski,96,Broker,20,Centrum,Yes
9240,Ewa Nowak,262,Partner,7,Wschód,Yes
9241,Jakub Kowalski,307,Broker,4,Południe,Yes
9242,Magdalena Wiśniewski,251,Broker,7,Północ,Yes
9243,Ewa Wójcik,124,Multiagent,8,Północ,Yes
9244,Marta Lewandowski,16,Multiagent,13,Północ,Yes
9245,Tomasz Szymański,346,Multiagent,14,Wschód,No
9246,Marta Kowalczyk,171,Partner,0,Południe,Yes
9247,Magdalena Wiśniewski,64,Direct Sales,4,Zachód,Yes
9248,Tomasz Kamiński,113,Multiagent,5,Centrum,Yes
9249,Katarzyna Szymański,155,Agent wyłączny,8,Wschód,Yes
9250,Katarzyna Lewandowski,311,Multiagent,19,Zachód,No
9251,Adam Kowalczyk,8,Agent wyłączny,6,Południe,Yes
9252,Marta Zieliński,420,Agent wyłączny,1,Południe,Yes
9253,Krzysztof Woźniak,230,Multiagent,14,Północ,Yes
9254,Monika Nowak,97,Multiagent,7,Wschód,Yes
9255,Piotr Kowalski,284,Multiagent,9,Południe,Yes
9256,Marta Lewandowski,414,Agent wyłączny,6,Północ,Yes
9257,Michał Kowalski,315,Partner,6,Południe,Yes
9258,Piotr Wiśniewski,289,Multiagent,16,Zachód,Yes
9259,Anna Lewandowski,200,Agent wyłączny,14,Zachód,Yes
9260,Krzysztof Kowalski,299,Multiagent,7,Północ,Yes
9261,Adam Szymański,260,Direct Sales,7,Wschód,Yes
9262,Marta Wójcik,54,Direct Sales,11,Południe,Yes
9263,Agnieszka Kowalski,50,Direct Sales,18,Wschód,Yes
9264,Jakub Woźniak,34,Multiagent,2,Wschód,No
9265,Krzysztof Szymański,271,Partner,10,Centrum,Yes
9266,Marcin Szymański,339,Partner,8,Południe,Yes
9267,Marta Kowalczyk,149,Multiagent,1,Północ,Yes
9268,Paweł Zieliński,309,Multiagent,9,Wschód,Yes
9269,Paweł Kowalczyk,402,Multiagent,10,Wschód,Yes
9270,Marcin Kowalski,33,Broker,5,Zachód,Yes
9271,Katarzyna Kowalczyk,9,Multiagent,3,Zachód,Yes
9272,Katarzyna Nowak,414,Agent wyłączny,13,Północ,Yes
9273,Ewa Wiśniewski,130,Agent wyłączny,8,Wschód,Yes
9274,Joanna Kowalski,166,Agent wyłączny,8,Zachód,Yes
9275,Agnieszka Woźniak,398,Agent wyłączny,8,Centrum,Yes
9276,Anna Kowalczyk,157,Multiagent,15,Zachód,Yes
9277,Ewa Nowak,36,Multiagent,0,Wschód,Yes
9278,Michał Zieliński,39,Direct Sales,10,Wschód,Yes
9279,Marcin Nowak,313,Multiagent,9,Wschód,Yes
9280,Paweł Kowalski,302,Agent wyłączny,14,Centrum,Yes
9281,Monika Wiśniewski,116,Direct Sales,7,Centrum,Yes
9282,Paweł Kowalczyk,279,Multiagent,19,Południe,Yes
9283,Marta Woźniak,274,Partner,7,Północ,Yes
9284,Magdalena Kowalski,129,Multiagent,19,Zachód,Yes
9285,Magdalena Kamiński,281,Partner,20,Zachód,Yes
9286,Anna Lewandowski,201,Partner,3,Centrum,Yes
9287,Magdalena Kowalczyk,119,Direct Sales,5,Zachód,Yes
9288,Adam Wójcik,310,Agent wyłączny,11,Południe,Yes
9289,Katarzyna Kowalczyk,94,Agent wyłączny,20,Centrum,Yes
9290,Marta Kowalczyk,114,Agent wyłączny,17,Południe,Yes
9291,Anna Lewandowski,145,Partner,16,Wschód,Yes
9292,Paweł Woźniak,71,Multiagent,9,Wschód,Yes
9293,Ewa Lewandowski,302,Broker,14,Wschód,Yes
9294,Tomasz Kowalczyk,1,Agent wyłączny,5,Centrum,Yes
9295,Tomasz Zieliński,293,Partner,20,Północ,Yes
9296,Michał Szymański,382,Agent wyłączny,0,Południe,Yes
9297,Katarzyna Szymański,82,Agent wyłączny,9,Południe,Yes
9298,Marta Szymański,377,Agent wyłączny,9,Centrum,Yes
9299,Adam Lewandowski,43,Partner,19,Zachód,Yes
9300,Krzysztof Zieliński,235,Broker,12,Zachód,Yes
9301,Magdalena Szymański,47,Agent wyłączny,1,Południe,Yes
9302,Krzysztof Zieliński,246,Broker,4,Zachód,Yes
9303,Magdalena Wójcik,326,Multiagent,7,Wschód,Yes
9304,Paweł Szymański,383,Partner,3,Centrum,Yes
9305,Ewa Kowalski,362,Multiagent,0,Centrum,Yes
9306,Anna Kowalczyk,265,Multiagent,5,Północ,Yes
9307,Paweł Wiśniewski,364,Agent wyłączny,15,Centrum,Yes
9308,Magdalena Kamiński,392,Agent wyłączny,20,Centrum,Yes
9309,Joanna Lewandowski,89,Agent wyłączny,13,Wschód,Yes
9310,Magdalena Lewandowski,320,Partner,2,Centrum,No
9311,Krzysztof Woźniak,149,Broker,11,Północ,Yes
9312,Monika Wójcik,16,Direct Sales,12,Wschód,Yes
9313,Jakub Kamiński,411,Partner,17,Centrum,No
9314,Tomasz Zieliński,241,Partner,10,Zachód,Yes
9315,Marta Wiśniewski,113,Multiagent,16,Wschód,Yes
9316,Piotr Nowak,191,Agent wyłączny,16,Południe,Yes
9317,Krzysztof Nowak,404,Partner,8,Północ,Yes
9318,Katarzyna Kamiński,403,Partner,9,Zachód,No
9319,Michał Nowak,210,Multiagent,20,Wschód,Yes
9320,Katarzyna Lewandowski,174,Multiagent,8,Północ,Yes
9321,Monika Zieliński,78,Broker,6,Wschód,Yes
9322,Agnieszka Kowalski,94,Direct Sales,15,Północ,Yes
9323,Marcin Wiśniewski,308,Broker,5,Południe,Yes
9324,Marcin Kamiński,142,Agent wyłączny,20,Północ,Yes
9325,Krzysztof Wójcik,52,Agent wyłączny,14,Zachód,Yes
9326,Magdalena Woźniak,169,Direct Sales,7,Południe,Yes
9327,Piotr Nowak,272,Agent wyłączny,16,Południe,Yes
9328,Katarzyna Woźniak,109,Broker,17,Wschód,Yes
9329,Agnieszka Zieliński,65,Partner,16,Północ,Yes
9330,Agnieszka Woźniak,199,Agent wyłączny,12,Zachód,Yes
9331,Monika Lewandowski,204,Agent wyłączny,19,Wschód,Yes
9332,Jakub Szymański,223,Agent wyłączny,8,Zachód,Yes
9333,Ewa Lewandowski,404,Partner,6,Centrum,Yes
9334,Monika Szymański,288,Broker,14,Zachód,Yes
9335,Katarzyna Nowak,285,Multiagent,3,Zachód,Yes
9336,Katarzyna Szymański,54,Direct Sales,13,Północ,Yes
9337,Agnieszka Kamiński,269,Agent wyłączny,1,Północ,No
9338,Piotr Kamiński,5,Agent wyłączny,16,Południe,Yes
9339,Tomasz Kowalczyk,332,Agent wyłączny,6,Południe,Yes
9340,Joanna Lewandowski,161,Multiagent,15,Wschód,Yes
9341,Magdalena Kamiński,318,Agent wyłączny,0,Południe,Yes
9342,Anna Zieliński,85,Agent wyłączny,8,Centrum,Yes
9343,Marcin Kowalski,232,Direct Sales,0,Północ,Yes
9344,Ewa Wójcik,49,Agent wyłączny,18,Południe,Yes
9345,Krzysztof Woźniak,381,Multiagent,18,Centrum,No
9346,Piotr Szymański,343,Multiagent,11,Południe,Yes
9347,Ewa Kowalczyk,110,Partner,12,Południe,Yes
9348,Magdalena Woźniak,137,Broker,2,Południe,Yes
9349,Tomasz Szymański,348,Agent wyłączny,9,Południe,Yes
9350,Paweł Kowalski,318,Agent wyłączny,8,Północ,Yes
9351,Agnieszka Woźniak,263,Direct Sales,1,Północ,Yes
9352,Michał Szymański,61,Agent wyłączny,10,Wschód,Yes
9353,Paweł Wójcik,112,Agent wyłączny,20,Centrum,Yes
9354,Monika Wójcik,178,Multiagent,5,Północ,Yes
9355,Jakub Woźniak,162,Direct Sales,12,Północ,Yes
9356,Magdalena Wójcik,333,Broker,20,Centrum,Yes
9357,Piotr Kamiński,149,Multiagent,9,Południe,Yes
9358,Adam Szymański,357,Multiagent,11,Północ,Yes
9359,Michał Lewandowski,274,Multiagent,12,Południe,Yes
9360,Anna Kamiński,302,Agent wyłączny,8,Zachód,Yes
9361,Paweł Lewandowski,356,Multiagent,0,Północ,No
9362,Monika Kamiński,193,Agent wyłączny,15,Południe,Yes
9363,Krzysztof Wiśniewski,322,Agent wyłączny,15,Południe,Yes
9364,Krzysztof Zieliński,403,Multiagent,11,Zachód,Yes
9365,Monika Wiśniewski,150,Broker,18,Wschód,Yes
9366,Anna Zieliński,377,Broker,13,Południe,Yes
9367,Katarzyna Wiśniewski,380,Multiagent,8,Północ,Yes
9368,Ewa Woźniak,309,Multiagent,3,Północ,Yes
9369,Adam Lewandowski,138,Agent wyłączny,6,Północ,Yes
9370,Marta Szymański,2,Agent wyłączny,1,Zachód,Yes
9371,Agnieszka Kowalski,21,Broker,10,Północ,Yes
9372,Joanna Wójcik,242,Agent wyłączny,12,Zachód,Yes
9373,Joanna Kowalczyk,71,Agent wyłączny,17,Centrum,Yes
9374,Katarzyna Lewandowski,263,Multiagent,3,Centrum,No
9375,Tomasz Kowalski,380,Multiagent,15,Południe,Yes
9376,Tomasz Kowalczyk,419,Partner,16,Centrum,Yes
9377,Ewa Wójcik,34,Agent wyłączny,8,Wschód,Yes
9378,Agnieszka Wiśniewski,140,Partner,17,Południe,No
9379,Ewa Wiśniewski,23,Agent wyłączny,5,Południe,Yes
9380,Monika Wiśniewski,380,Multiagent,0,Południe,Yes
9381,Magdalena Wójcik,82,Partner,17,Centrum,Yes
9382,Ewa Szymański,116,Multiagent,20,Centrum,Yes
9383,Joanna Kowalski,341,Agent wyłączny,10,Południe,Yes
9384,Piotr Lewandowski,331,Multiagent,5,Południe,Yes
9385,Adam Zieliński,285,Agent wyłączny,1,Zachód,Yes
9386,Monika Kowalski,383,Broker,10,Południe,Yes
9387,Ewa Nowak,119,Multiagent,2,Północ,Yes
9388,Agnieszka Woźniak,122,Multiagent,1,Zachód,Yes
9389,Adam Kowalczyk,359,Agent wyłączny,13,Wschód,No
9390,Jakub Woźniak,346,Multiagent,1,Południe,Yes
9391,Paweł Kowalski,9,Agent wyłączny,6,Zachód,Yes
9392,Katarzyna Woźniak,78,Partner,20,Północ,Yes
9393,Jakub Wiśniewski,369,Agent wyłączny,7,Wschód,Yes
9394,Jakub Lewandowski,327,Agent wyłączny,12,Południe,Yes
9395,Piotr Lewandowski,179,Broker,11,Centrum,Yes
9396,Jakub Woźniak,395,Multiagent,19,Południe,Yes
9397,Piotr Kowalczyk,340,Agent wyłączny,20,Centrum,Yes
9398,Agnieszka Wójcik,55,Broker,3,Północ,Yes
9399,Krzysztof Kowalczyk,68,Agent wyłączny,8,Północ,Yes
9400,Marta Nowak,212,Multiagent,16,Wschód,Yes
9401,Krzysztof Kowalski,45,Broker,2,Centrum,Yes
9402,Paweł Kamiński,43,Partner,13,Centrum,Yes
9403,Agnieszka Woźniak,268,Agent wyłączny,20,Południe,Yes
9404,Marta Zieliński,375,Partner,11,Południe,Yes
9405,Piotr Lewandowski,355,Broker,10,Zachód,Yes
9406,Agnieszka Wójcik,232,Partner,2,Północ,Yes
9407,Paweł Szymański,41,Agent wyłączny,19,Centrum,Yes
9408,Ewa Wiśniewski,397,Agent wyłączny,10,Północ,Yes
9409,Adam Kowalczyk,47,Broker,7,Zachód,Yes
9410,Agnieszka Zieliński,195,Agent wyłączny,8,Centrum,Yes
9411,Tomasz Nowak,345,Direct Sales,0,Północ,Yes
9412,Krzysztof Kamiński,150,Agent wyłączny,7,Zachód,Yes
9413,Adam Kowalczyk,28,Broker,19,Północ,Yes
9414,Tomasz Nowak,397,Broker,5,Centrum,Yes
9415,Monika Kamiński,133,Agent wyłączny,17,Wschód,Yes
9416,Ewa Wójcik,88,Broker,3,Południe,Yes
9417,Anna Wiśniewski,78,Broker,5,Centrum,Yes
9418,Tomasz Kowalczyk,74,Broker,10,Południe,Yes
9419,Michał Nowak,401,Multiagent,11,Wschód,Yes
9420,Katarzyna Woźniak,148,Direct Sales,10,Wschód,Yes
9421,Krzysztof Wiśniewski,32,Partner,14,Wschód,Yes
9422,Marta Kowalczyk,292,Broker,11,Zachód,Yes
9423,Krzysztof Kamiński,73,Multiagent,17,Północ,No
9424,Jakub Nowak,395,Multiagent,18,Północ,Yes
9425,Krzysztof Wiśniewski,59,Multiagent,18,Południe,Yes
9426,Krzysztof Kamiński,418,Agent wyłączny,6,Wschód,Yes
9427,Marcin Kowalski,111,Partner,12,Północ,Yes
9428,Michał Wójcik,166,Agent wyłączny,16,Centrum,Yes
9429,Tomasz Wójcik,298,Direct Sales,19,Północ,Yes
9430,Jakub Kowalczyk,22,Agent wyłączny,13,Wschód,No
9431,Agnieszka Wójcik,360,Agent wyłączny,13,Północ,Yes
9432,Agnieszka Kowalski,331,Partner,9,Zachód,Yes
9433,Tomasz Woźniak,387,Direct Sales,2,Wschód,Yes
9434,Marcin Woźniak,229,Multiagent,5,Centrum,Yes
9435,Michał Szymański,312,Multiagent,7,Zachód,Yes
9436,Adam Woźniak,280,Direct Sales,16,Zachód,Yes
9437,Piotr Woźniak,348,Agent wyłączny,15,Południe,Yes
9438,Joanna Kamiński,160,Agent wyłączny,10,Zachód,Yes
9439,Anna Kamiński,192,Agent wyłączny,17,Zachód,No
9440,Magdalena Woźniak,322,Agent wyłączny,15,Zachód,Yes
9441,Joanna Nowak,232,Multiagent,14,Południe,Yes
9442,Michał Kowalczyk,240,Agent wyłączny,17,Południe,Yes
9443,Ewa Wiśniewski,58,Broker,10,Wschód,Yes
9444,Katarzyna Zieliński,121,Broker,15,Zachód,Yes
9445,Ewa Wójcik,213,Agent wyłączny,20,Północ,Yes
9446,Agnieszka Zieliński,407,Direct Sales,4,Centrum,Yes
9447,Piotr Wójcik,182,Agent wyłączny,2,Centrum,Yes
9448,Agnieszka Nowak,234,Agent wyłączny,16,Zachód,Yes
9449,Jakub Wiśniewski,72,Multiagent,14,Zachód,Yes
9450,Magdalena Kamiński,373,Partner,2,Południe,Yes
9451,Agnieszka Woźniak,294,Broker,20,Centrum,Yes
9452,Monika Wiśniewski,175,Broker,17,Północ,Yes
9453,Piotr Kowalski,183,Multiagent,17,Północ,Yes
9454,Joanna Wójcik,369,Multiagent,13,Południe,Yes
9455,Marta Kowalczyk,268,Broker,12,Centrum,Yes
9456,Marcin Zieliński,191,Multiagent,11,Centrum,Yes
9457,Anna Lewandowski,398,Multiagent,7,Wschód,Yes
9458,Tomasz Kamiński,284,Multiagent,10,Południe,Yes
9459,Adam Wiśniewski,94,Multiagent,6,Zachód,Yes
9460,Anna Zieliński,114,Multiagent,20,Zachód,Yes
9461,Joanna Szymański,129,Direct Sales,9,Centrum,Yes
9462,Ewa Kamiński,60,Agent wyłączny,8,Wschód,Yes
9463,Adam Kowalski,81,Multiagent,13,Południe,No
9464,Katarzyna Woźniak,304,Multiagent,7,Południe,Yes
9465,Adam Szymański,338,Agent wyłączny,0,Centrum,Yes
9466,Paweł Nowak,406,Agent wyłączny,2,Wschód,Yes
9467,Agnieszka Kowalski,251,Multiagent,15,Północ,Yes
9468,Jakub Wiśniewski,320,Direct Sales,10,Południe,Yes
9469,Krzysztof Kamiński,277,Direct Sales,0,Centrum,Yes
9470,Adam Wójcik,151,Multiagent,5,Północ,Yes
9471,Michał Kowalski,74,Agent wyłączny,16,Południe,Yes
9472,Michał Kamiński,68,Direct Sales,17,Zachód,Yes
9473,Marcin Kamiński,322,Agent wyłączny,9,Wschód,Yes
9474,Adam Zieliński,388,Agent wyłączny,2,Południe,Yes
9475,Adam Szymański,272,Agent wyłączny,4,Wschód,Yes
9476,Piotr Nowak,36,Multiagent,12,Zachód,Yes
9477,Tomasz Wójcik,326,Agent wyłączny,18,Centrum,Yes
9478,Agnieszka Lewandowski,31,Multiagent,6,Centrum,Yes
9479,Katarzyna Szymański,159,Agent wyłączny,20,Wschód,Yes
9480,Michał Kamiński,236,Agent wyłączny,17,Północ,Yes
9481,Marta Wiśniewski,382,Broker,0,Centrum,Yes
9482,Tomasz Kowalski,184,Broker,6,Centrum,Yes
9483,Magdalena Lewandowski,184,Partner,9,Południe,Yes
9484,Michał Nowak,247,Broker,14,Południe,Yes
9485,Krzysztof Kowalski,411,Partner,17,Zachód,Yes
9486,Marta Nowak,68,Broker,5,Wschód,No
9487,Marcin Kowalczyk,271,Direct Sales,4,Wschód,Yes
9488,Krzysztof Wójcik,351,Broker,11,Północ,Yes
9489,Monika Szymański,288,Multiagent,9,Północ,Yes
9490,Jakub Wójcik,191,Multiagent,19,Południe,Yes
9491,Magdalena Lewandowski,203,Direct Sales,19,Północ,Yes
9492,Ewa Kamiński,265,Direct Sales,4,Centrum,Yes
9493,Marcin Kowalczyk,13,Direct Sales,17,Centrum,Yes
9494,Adam Zieliński,240,Agent wyłączny,20,Północ,Yes
9495,Piotr Zieliński,3,Partner,18,Zachód,Yes
9496,Magdalena Zieliński,170,Broker,6,Centrum,Yes
9497,Magdalena Wójcik,153,Multiagent,0,Wschód,Yes
9498,Adam Wiśniewski,320,Multiagent,7,Centrum,Yes
9499,Piotr Szymański,413,Direct Sales,18,Zachód,Yes
9500,Joanna Woźniak,332,Direct Sales,7,Południe,Yes
9501,Krzysztof Kamiński,407,Direct Sales,6,Centrum,Yes
9502,Adam Kowalczyk,34,Partner,4,Wschód,Yes
9503,Adam Nowak,337,Multiagent,10,Zachód,Yes
9504,Ewa Wiśniewski,415,Agent wyłączny,3,Centrum,Yes
9505,Anna Kowalczyk,119,Partner,8,Centrum,Yes
9506,Krzysztof Szymański,7,Broker,1,Południe,No
9507,Adam Wiśniewski,125,Broker,2,Południe,Yes
9508,Jakub Kamiński,82,Agent wyłączny,14,Wschód,Yes
9509,Anna Woźniak,288,Agent wyłączny,20,Zachód,Yes
9510,Magdalena Lewandowski,88,Multiagent,2,Centrum,Yes
9511,Joanna Nowak,317,Agent wyłączny,16,Północ,Yes
9512,Anna Wójcik,38,Agent wyłączny,12,Południe,Yes
9513,Tomasz Nowak,106,Agent wyłączny,15,Północ,Yes
9514,Adam Kowalczyk,70,Direct Sales,16,Wschód,Yes
9515,Adam Szymański,321,Agent wyłączny,2,Północ,Yes
9516,Joanna Lewandowski,97,Agent wyłączny,19,Centrum,Yes
9517,Paweł Kowalczyk,162,Multiagent,20,Północ,Yes
9518,Katarzyna Wójcik,73,Multiagent,20,Wschód,Yes
9519,Magdalena Kamiński,250,Partner,6,Południe,Yes
9520,Piotr Zieliński,414,Partner,7,Zachód,Yes
9521,Adam Nowak,181,Agent wyłączny,14,Północ,Yes
9522,Monika Kowalski,411,Agent wyłączny,7,Centrum,Yes
9523,Ewa Wiśniewski,65,Partner,13,Wschód,Yes
9524,Jakub Kowalski,420,Partner,9,Wschód,Yes
9525,Katarzyna Zieliński,84,Multiagent,6,Zachód,Yes
9526,Marcin Kowalski,173,Multiagent,11,Wschód,Yes
9527,Paweł Kowalczyk,264,Agent wyłączny,16,Centrum,Yes
9528,Paweł Kowalski,402,Broker,16,Zachód,Yes
9529,Anna Wójcik,139,Agent wyłączny,5,Zachód,Yes
9530,Monika Kowalczyk,59,Broker,10,Wschód,Yes
9531,Magdalena Szymański,263,Partner,17,Północ,Yes
9532,Marta Wójcik,20,Agent wyłączny,4,Północ,Yes
9533,Adam Kowalczyk,17,Agent wyłączny,11,Północ,Yes
9534,Jakub Nowak,220,Agent wyłączny,15,Wschód,Yes
9535,Katarzyna Zieliński,109,Multiagent,20,Wschód,Yes
9536,Krzysztof Wójcik,287,Multiagent,9,Wschód,Yes
9537,Tomasz Kowalski,119,Multiagent,14,Zachód,Yes
9538,Jakub Lewandowski,59,Direct Sales,8,Centrum,Yes
9539,Jakub Kamiński,138,Multiagent,15,Zachód,Yes
9540,Paweł Kamiński,102,Agent wyłączny,18,Centrum,Yes
9541,Adam Wójcik,22,Agent wyłączny,10,Północ,Yes
9542,Paweł Lewandowski,121,Agent wyłączny,1,Południe,Yes
9543,Anna Wójcik,4,Multiagent,15,Zachód,Yes
9544,Joanna Wójcik,21,Direct Sales,4,Południe,Yes
9545,Magdalena Lewandowski,200,Agent wyłączny,10,Zachód,Yes
9546,Agnieszka Lewandowski,33,Broker,0,Wschód,Yes
9547,Michał Nowak,302,Agent wyłączny,5,Zachód,Yes
9548,Magdalena Kamiński,349,Multiagent,18,Północ,Yes
9549,Monika Woźniak,49,Multiagent,3,Północ,Yes
9550,Tomasz Lewandowski,174,Agent wyłączny,13,Południe,Yes
9551,Krzysztof Zieliński,384,Agent wyłączny,2,Północ,Yes
9552,Marta Nowak,48,Agent wyłączny,8,Zachód,Yes
9553,Magdalena Szymański,378,Agent wyłączny,11,Centrum,Yes
9554,Joanna Nowak,420,Multiagent,19,Wschód,Yes
9555,Piotr Zieliński,306,Agent wyłączny,11,Zachód,No
9556,Magdalena Wiśniewski,220,Agent wyłączny,12,Południe,Yes
9557,Jakub Wójcik,28,Agent wyłączny,0,Zachód,Yes
9558,Marta Szymański,243,Partner,19,Południe,Yes
9559,Piotr Szymański,174,Direct Sales,15,Zachód,Yes
9560,Krzysztof Woźniak,175,Agent wyłączny,7,Zachód,Yes
9561,Ewa Zieliński,86,Agent wyłączny,9,Wschód,Yes
9562,Adam Lewandowski,194,Broker,0,Centrum,Yes
9563,Marcin Lewandowski,46,Broker,20,Centrum,No
9564,Marcin Woźniak,191,Agent wyłączny,16,Południe,Yes
9565,Jakub Kamiński,250,Partner,4,Zachód,Yes
9566,Marta Lewandowski,318,Agent wyłączny,0,Południe,Yes
9567,Katarzyna Kowalczyk,390,Agent wyłączny,15,Wschód,Yes
9568,Ewa Szymański,350,Agent wyłączny,9,Północ,Yes
9569,Ewa Nowak,206,Multiagent,18,Północ,Yes
9570,Piotr Zieliński,277,Agent wyłączny,10,Zachód,Yes
9571,Paweł Wójcik,392,Agent wyłączny,5,Zachód,Yes
9572,Adam Wójcik,386,Multiagent,17,Południe,Yes
9573,Anna Zieliński,194,Agent wyłączny,15,Centrum,Yes
9574,Krzysztof Kowalski,206,Multiagent,18,Wschód,Yes
9575,Magdalena Wójcik,73,Multiagent,9,Wschód,Yes
9576,Joanna Szymański,260,Agent wyłączny,8,Wschód,Yes
9577,Agnieszka Lewandowski,375,Direct Sales,10,Zachód,Yes
9578,Jakub Lewandowski,345,Direct Sales,17,Centrum,Yes
9579,Adam Lewandowski,48,Agent wyłączny,6,Północ,Yes
9580,Tomasz Wiśniewski,381,Agent wyłączny,5,Zachód,Yes
9581,Adam Lewandowski,46,Broker,19,Wschód,Yes
9582,Monika Kowalczyk,417,Agent wyłączny,13,Północ,Yes
9583,Michał Kamiński,216,Broker,11,Centrum,Yes
9584,Paweł Szymański,402,Agent wyłączny,7,Centrum,Yes
9585,Jakub Szymański,301,Agent wyłączny,9,Wschód,Yes
9586,Joanna Kowalski,179,Agent wyłączny,13,Wschód,Yes
9587,Adam Kowalski,92,Agent wyłączny,11,Południe,Yes
9588,Joanna Wiśniewski,158,Agent wyłączny,4,Centrum,Yes
9589,Michał Wiśniewski,29,Broker,3,Północ,Yes
9590,Katarzyna Wiśniewski,202,Broker,4,Północ,Yes
9591,Katarzyna Szymański,268,Multiagent,14,Centrum,Yes
9592,Anna Nowak,275,Agent wyłączny,20,Wschód,Yes
9593,Ewa Kamiński,42,Agent wyłączny,2,Centrum,Yes
9594,Adam Kamiński,160,Agent wyłączny,15,Zachód,Yes
9595,Krzysztof Kamiński,72,Partner,1,Zachód,Yes
9596,Michał Wiśniewski,3,Agent wyłączny,4,Południe,Yes
9597,Adam Wiśniewski,302,Partner,20,Wschód,Yes
9598,Jakub Wiśniewski,333,Broker,10,Południe,Yes
9599,Krzysztof Szymański,351,Multiagent,7,Północ,Yes
9600,Tomasz Kowalczyk,302,Agent wyłączny,15,Południe,Yes
9601,Adam Wójcik,352,Agent wyłączny,17,Północ,Yes
9602,Tomasz Kowalski,401,Agent wyłączny,4,Centrum,Yes
9603,Piotr Nowak,386,Multiagent,13,Północ,Yes
9604,Paweł Woźniak,341,Agent wyłączny,14,Północ,Yes
9605,Magdalena Woźniak,250,Multiagent,17,Południe,Yes
9606,Krzysztof Wiśniewski,26,Multiagent,9,Wschód,Yes
9607,Marcin Lewandowski,179,Agent wyłączny,9,Centrum,Yes
9608,Krzysztof Kamiński,255,Agent wyłączny,18,Centrum,Yes
9609,Agnieszka Zieliński,347,Broker,1,Południe,Yes
9610,Michał Kowalczyk,397,Multiagent,14,Wschód,Yes
9611,Magdalena Wiśniewski,92,Broker,10,Wschód,Yes
9612,Tomasz Wiśniewski,304,Direct Sales,0,Centrum,Yes
9613,Adam Wiśniewski,229,Agent wyłączny,9,Wschód,Yes
9614,Adam Kamiński,382,Agent wyłączny,20,Zachód,Yes
9615,Adam Lewandowski,193,Direct Sales,17,Centrum,Yes
9616,Krzysztof Kowalski,153,Partner,3,Południe,Yes
9617,Ewa Szymański,386,Multiagent,9,Południe,Yes
9618,Krzysztof Kowalczyk,209,Multiagent,14,Południe,No
9619,Katarzyna Kamiński,231,Direct Sales,11,Wschód,Yes
9620,Magdalena Zieliński,400,Multiagent,18,Zachód,Yes
9621,Marcin Kowalski,81,Agent wyłączny,3,Zachód,Yes
9622,Paweł Nowak,99,Agent wyłączny,19,Centrum,Yes
9623,Tomasz Szymański,378,Broker,18,Południe,No
9624,Michał Nowak,356,Partner,12,Zachód,Yes
9625,Adam Lewandowski,373,Direct Sales,19,Wschód,Yes
9626,Piotr Kowalczyk,362,Partner,19,Północ,Yes
9627,Marta Lewandowski,142,Broker,19,Północ,Yes
9628,Tomasz Wójcik,225,Multiagent,9,Wschód,Yes
9629,Adam Wiśniewski,2,Multiagent,10,Południe,Yes
9630,Jakub Kamiński,327,Agent wyłączny,8,Centrum,Yes
9631,Piotr Zieliński,304,Agent wyłączny,19,Centrum,Yes
9632,Joanna Kowalczyk,157,Direct Sales,9,Południe,No
9633,Ewa Kowalski,16,Agent wyłączny,13,Wschód,Yes
9634,Anna Wiśniewski,364,Broker,20,Zachód,Yes
9635,Piotr Wiśniewski,371,Multiagent,7,Wschód,Yes
9636,Marcin Wójcik,353,Direct Sales,15,Zachód,Yes
